,as_of,ask_id,equity_econ_sector_basic_materials_pct_long_rs,equity_econ_sector_communication_services_pct_long_rs,equity_econ_sector_consumer_cyclical_pct_long_rs,equity_econ_sector_consumer_defensive_pct_long_rs,equity_econ_sector_energy_pct_long_rs,equity_econ_sector_financial_services_pct_long_rs,equity_econ_sector_healthcare_pct_long_rs,equity_econ_sector_industrials_pct_long_rs,equity_econ_sector_real_est_pct_long_rs,equity_econ_sector_technology_pct_long_rs,equity_econ_sector_utilities_pct_long_rs,equity_style_small_core_pct_long_rs,equity_style_small_value_pct_long_rs,equity_style_small_growth_pct_long_rs,equity_style_mid_value_pct_long_rs,equity_style_mid_growth_pct_long_rs,equity_style_mid_core_pct_long_rs,equity_style_large_value_pct_long_rs,equity_style_large_growth_pct_long_rs,equity_style_large_core_pct_long_rs,asset_alloc_conv_bond_pct_long_rs,asset_alloc_bond_pct_long_rs,asset_alloc_cash_pct_long_rs,asset_alloc_equity_pct_long_rs,asset_alloc_other_pct_long_rs,asset_alloc_pref_stock_pct_long_rs,fixed_inc_ps_ag_mtge_bck_pct_long_rs,fixed_inc_ps_asset_bck_pct_long_rs,fixed_inc_ps_bank_loan_pct_long_rs,fixed_inc_ps_commercial_mtge_bck_pct_long_rs,fixed_inc_ps_convertible_pct_long_rs,fixed_inc_ps_corporate_bond_pct_long_rs,fixed_inc_ps_covered_bond_pct_long_rs,fixed_inc_ps_forward_future_pct_long_rs,fixed_inc_ps_gov_pct_long_rs,fixed_inc_ps_gov_related_pct_long_rs,fixed_inc_ps_municipal_tax_exempt_pct_long_rs,fixed_inc_ps_municipal_taxable_pct_long_rs,fixed_inc_ps_non_ag_res_mtge_bck_pct_long_rs,fixed_inc_ps_option_warrant_pct_long_rs,fixed_inc_ps_preferred_stock_pct_long_rs,fixed_inc_ps_swap_pct_long_rs
52,2000-10,B06061,6.66,2.4,15.82,5.94,8.99,31.69,4.55,12.92,2.22,8.82,0.0,0.0,5.65,0.0,17.04,0.0,28.01,36.05,1.71,11.53,0.0,0.0,0.0,99.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
53,2000-10,B11222,6.86,0.0,31.4,6.62,0.65,7.3,2.0,7.75,0.66,36.76,0.0,17.97,11.11,3.75,2.35,13.25,2.44,1.87,36.14,11.13,0.0,0.0,5.16,94.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2000-10,B11999,0.46,0.55,13.54,1.92,14.5,7.72,18.7,9.54,0.11,32.96,0.0,28.09,7.58,50.44,3.05,7.36,3.35,0.02,0.12,0.0,0.0,0.0,7.41,92.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2000-10,B13177,3.5,0.64,18.66,5.63,3.73,19.9,9.65,14.06,0.98,14.11,9.13,15.11,6.43,1.2,32.56,12.14,30.92,0.0,0.0,1.64,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
56,2000-10,B14040,0.0,11.43,6.14,4.8,9.64,11.11,20.85,10.27,0.0,24.12,1.65,6.07,0.75,2.09,7.76,42.79,21.71,0.0,18.83,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
57,2000-11,B02396,2.18,0.0,27.34,3.37,0.0,0.0,9.09,28.48,0.0,29.55,0.0,22.37,18.93,5.27,9.64,9.41,27.49,0.0,3.21,3.7,0.0,0.0,2.03,97.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2000-11,B11222,7.7,0.0,39.08,6.54,1.3,7.99,2.11,10.0,0.43,24.87,0.0,20.6,10.35,5.63,2.93,11.49,2.71,4.22,27.48,14.6,0.0,0.0,1.06,98.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2000-11,B11999,0.0,1.11,12.62,1.48,17.73,8.59,19.55,8.47,0.12,30.33,0.0,30.21,9.15,50.53,3.48,3.93,2.7,0.0,0.0,0.0,0.0,0.0,1.15,98.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2000-11,B13177,4.95,0.66,22.0,2.37,5.08,18.57,10.19,17.45,0.0,11.19,7.53,16.07,7.02,1.16,31.31,6.16,38.29,0.0,0.0,0.0,0.0,0.0,6.22,93.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2000-11,B14040,0.0,10.0,6.52,5.1,9.36,12.32,20.12,12.42,0.0,20.45,3.71,8.76,0.99,1.13,9.02,41.98,22.8,0.0,15.32,0.0,0.0,0.0,5.56,94.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2000-12,B02396,1.96,0.0,26.07,3.06,0.0,0.0,9.34,29.28,0.0,30.3,0.0,21.85,20.33,5.09,10.06,13.78,22.75,0.0,2.92,3.23,0.0,0.0,6.37,93.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2000-12,B04841,0.0,16.67,14.17,3.65,2.99,20.66,13.09,10.91,0.78,14.6,2.48,1.26,0.0,3.08,17.66,31.38,26.34,0.0,14.38,5.91,0.0,0.23,3.76,95.42,0.0,0.59,0.0,0.0,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84,0.0
64,2000-12,B05947,6.37,0.0,16.87,2.77,8.11,23.51,8.02,6.01,0.0,11.46,16.88,8.38,1.98,0.0,13.6,17.14,34.86,18.32,2.47,3.27,0.0,0.0,0.0,94.01,0.0,5.99,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2000-12,B06061,7.84,1.94,18.65,5.46,12.84,31.71,5.48,6.78,2.75,6.56,0.0,0.0,5.35,0.0,17.74,2.58,24.23,37.44,3.12,9.55,0.0,0.0,0.0,99.42,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
66,2000-12,B07347,0.05,6.75,14.72,0.78,2.01,6.3,32.55,17.86,0.36,16.49,2.14,9.96,7.84,14.49,1.09,42.18,7.25,0.41,14.47,2.32,0.84,2.87,24.81,68.88,1.1,1.51,0.0,0.0,0.0,0.0,2.78,9.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0
67,2000-12,B13086,0.0,16.75,6.57,3.91,6.39,0.34,20.78,10.56,0.0,29.26,5.43,0.0,0.5,2.93,0.59,51.22,8.32,0.0,31.59,4.85,0.0,0.69,4.26,95.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2000-12,B13177,7.11,0.0,19.27,5.15,8.45,29.3,6.04,13.64,0.0,9.26,1.76,11.36,7.28,2.22,33.46,5.22,39.43,1.03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
69,2000-12,B14040,0.0,7.97,5.91,5.75,11.61,13.82,19.37,11.4,0.0,18.13,6.02,4.35,1.02,1.84,3.14,41.89,30.85,2.47,14.43,0.0,0.0,0.0,5.55,94.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2001-01,B02396,1.52,0.0,26.33,2.65,0.0,0.0,9.46,26.23,0.0,33.81,0.0,17.11,14.24,10.53,5.71,8.54,39.21,0.0,2.34,2.32,0.0,0.0,6.96,93.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2001-01,B06061,4.21,2.13,20.36,4.73,11.39,26.67,4.32,7.49,2.56,16.13,0.0,0.0,4.75,0.0,12.24,3.49,25.92,41.89,1.9,9.81,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
72,2001-01,B13177,5.56,0.0,17.22,3.4,8.82,28.66,6.9,13.5,0.0,14.26,1.67,15.46,7.65,2.72,34.16,5.82,33.01,1.19,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
73,2001-01,B14040,0.0,7.9,6.94,6.31,10.85,15.52,18.49,10.07,0.0,20.01,3.92,4.54,0.8,0.59,9.46,43.35,25.56,0.0,15.7,0.0,0.0,0.0,4.75,95.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2001-02,B02396,1.74,0.0,32.55,2.65,0.0,0.0,10.88,21.68,0.0,30.5,0.0,25.51,10.65,9.7,8.66,6.9,35.1,0.0,1.69,1.79,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
75,2001-02,B04312,0.0,2.33,13.14,3.39,17.23,3.53,28.26,4.43,0.0,23.2,4.5,0.0,0.0,5.0,0.4,71.1,11.86,0.77,10.87,0.0,0.0,0.0,7.47,92.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2001-02,B08385,3.26,6.51,12.01,4.46,4.94,17.56,11.41,10.75,4.85,21.01,3.23,16.12,12.96,17.99,10.49,21.74,12.71,0.96,5.77,1.26,0.0,0.0,1.62,98.22,0.15,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0
77,2001-02,B11222,2.25,0.0,38.76,9.33,5.67,7.23,2.6,4.8,3.91,25.46,0.0,10.96,14.04,6.5,0.0,21.65,2.05,6.69,25.25,12.86,0.0,0.0,1.54,98.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2001-02,B11999,3.34,0.8,16.73,3.5,14.12,12.76,14.1,17.58,0.49,16.04,0.56,29.96,22.29,32.52,5.97,3.85,5.42,0.0,0.0,0.0,0.0,0.0,2.15,97.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2001-02,B13177,5.41,0.0,20.3,4.15,9.18,24.69,9.39,13.38,0.0,11.27,2.22,12.26,5.73,4.65,36.27,4.8,33.89,2.4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
80,2001-02,B14040,0.0,7.24,6.75,6.93,11.61,15.31,20.99,10.45,0.0,16.32,4.39,3.57,1.55,0.72,3.67,36.31,37.45,1.2,15.54,0.0,0.0,0.0,2.89,97.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2001-03,B02396,0.0,0.0,32.39,3.06,0.0,0.0,12.53,20.84,0.0,31.18,0.0,31.26,10.89,3.3,12.77,11.32,27.73,0.0,0.0,2.72,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
82,2001-03,B04312,0.0,0.0,13.64,0.84,19.73,3.6,32.4,4.76,0.0,20.8,4.23,0.0,0.0,6.11,0.43,77.15,11.53,1.09,3.69,0.0,0.0,0.0,7.65,92.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2001-03,B04841,0.53,5.9,12.74,5.13,2.66,13.88,18.77,2.86,1.81,28.84,6.88,1.44,0.52,3.63,11.91,37.88,21.29,1.85,15.95,5.54,0.0,0.0,0.0,99.73,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
84,2001-03,B05947,12.52,0.0,19.47,7.34,7.13,20.35,6.83,5.42,0.0,5.72,15.22,10.01,7.01,2.26,11.89,11.87,34.94,13.1,0.0,8.92,0.0,0.0,0.0,94.79,0.0,5.21,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2001-03,B06061,3.2,3.26,10.69,3.66,6.59,33.5,4.82,13.79,1.73,18.75,0.0,0.0,0.0,0.0,18.09,6.01,25.73,25.37,4.02,20.78,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
86,2001-03,B11999,3.93,0.83,17.71,3.52,14.63,13.98,11.87,17.31,0.51,14.68,1.04,34.27,21.0,30.77,6.25,3.03,4.68,0.0,0.0,0.0,0.0,0.0,2.02,97.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2001-03,B13177,5.72,0.0,23.75,4.47,9.99,24.05,7.8,10.05,0.0,10.89,3.28,14.77,5.54,1.5,39.39,5.2,31.11,2.49,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
88,2001-03,B14040,0.0,5.54,7.71,7.07,9.85,16.17,20.96,10.46,0.0,17.08,5.17,4.44,0.97,0.41,5.0,49.95,26.69,1.41,11.14,0.0,0.0,0.0,5.94,94.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2001-04,B02396,0.0,0.0,29.23,1.46,0.0,0.0,11.53,18.17,0.0,39.6,0.0,24.96,14.41,7.05,8.26,10.24,32.37,1.67,0.0,1.04,0.0,0.0,10.71,89.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2001-04,B04312,0.0,0.0,14.23,0.0,20.5,6.98,29.63,5.96,0.0,18.96,3.74,0.0,0.0,2.85,3.85,66.2,11.83,1.22,13.78,0.28,0.0,0.0,12.79,87.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2001-04,B11293,0.88,1.41,8.67,1.46,9.74,1.63,25.87,10.52,0.28,39.54,0.0,21.15,3.14,35.18,0.3,36.52,3.42,0.0,0.0,0.29,0.0,5.41,0.0,94.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19,0.0,0.0,0.0,72.81,0.0,0.0,0.0,0.0,0.0,0.0
92,2001-04,B13177,6.74,0.0,17.8,4.83,9.24,23.02,8.83,8.49,0.0,17.35,3.71,9.39,8.19,2.32,36.86,7.29,34.89,1.06,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
93,2001-04,B14040,0.0,5.91,8.11,5.94,10.02,15.49,19.67,10.59,0.0,19.33,4.94,2.64,3.76,1.36,5.28,46.43,27.52,1.4,11.61,0.0,0.0,0.0,3.91,96.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2001-05,B02396,0.0,0.0,30.75,1.38,0.0,0.0,13.73,18.11,0.0,36.03,0.0,26.73,9.14,6.54,12.91,9.05,32.38,2.24,0.0,1.0,0.0,0.0,2.65,97.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2001-05,B04312,0.0,0.0,13.12,0.0,13.24,7.82,33.52,11.67,0.0,16.27,4.35,0.0,0.0,2.24,5.24,65.21,9.04,0.81,16.89,0.57,0.0,0.0,10.75,89.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2001-05,B11222,2.37,3.36,34.06,13.88,3.31,6.22,3.05,3.88,5.39,24.49,0.0,14.87,14.25,5.35,4.23,8.45,0.0,3.84,40.21,8.8,0.0,0.0,4.33,95.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2001-05,B13177,7.55,0.0,19.89,4.1,8.32,23.69,14.02,8.56,0.0,9.67,4.22,20.06,9.32,2.7,30.81,5.36,31.75,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
98,2001-05,B14040,0.0,4.12,8.29,4.85,9.47,16.05,21.44,11.39,0.0,19.81,4.58,5.81,0.87,0.46,4.73,41.57,32.98,1.27,12.32,0.0,0.0,0.0,5.13,94.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2001-06,B01157,4.28,2.05,9.69,7.58,6.31,15.79,11.41,13.65,1.69,20.88,6.69,4.71,2.84,6.03,17.08,30.98,36.47,0.0,1.5,0.41,0.0,0.0,4.18,95.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2001-06,B02396,0.0,0.0,28.94,1.32,0.0,0.0,15.38,17.24,0.0,37.12,0.0,20.34,9.25,7.76,6.91,9.56,43.54,1.76,0.0,0.89,0.0,0.0,4.21,95.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2001-06,B04312,0.0,0.0,12.25,0.0,9.95,4.1,31.72,16.79,0.0,20.93,4.28,0.67,0.0,2.33,1.59,60.45,12.34,0.81,21.82,0.0,0.0,0.0,10.52,89.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2001-06,B04841,1.73,6.14,17.7,3.36,5.37,9.81,21.04,5.86,0.0,24.03,4.96,1.68,0.0,3.83,3.79,35.39,23.78,1.41,20.16,9.97,0.0,0.0,4.46,95.27,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,0.0
103,2001-06,B06061,0.0,3.37,8.26,0.0,9.85,32.61,3.69,20.94,0.17,21.1,0.0,0.0,0.0,0.0,18.55,5.77,19.4,42.19,6.58,7.52,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
104,2001-06,B07347,0.09,6.22,12.48,2.67,1.78,6.54,40.51,15.7,0.09,11.47,2.45,7.97,2.72,10.65,0.87,34.38,11.77,1.44,19.57,10.63,0.97,0.0,1.84,95.21,0.32,1.65,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9,0.0
105,2001-06,B09833,6.53,0.81,16.09,3.99,7.3,23.22,5.9,14.1,5.4,5.08,11.6,1.0,5.38,1.48,45.25,3.97,32.74,7.77,0.27,2.16,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
106,2001-06,B11293,0.91,1.13,9.49,1.77,8.02,1.61,26.31,10.34,0.29,40.08,0.04,20.89,2.38,35.55,1.42,33.57,4.32,0.0,1.87,0.0,0.0,0.0,4.22,95.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2001-06,B11999,3.85,1.27,20.24,5.25,9.62,18.46,15.1,16.41,0.39,8.25,1.16,37.42,23.95,28.03,4.26,2.02,4.32,0.0,0.0,0.0,0.0,0.0,3.36,96.55,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0
108,2001-06,B13086,0.0,14.89,8.65,10.25,1.84,3.61,22.36,15.73,0.0,12.92,9.76,0.4,0.0,3.08,0.16,49.43,10.79,0.64,30.13,5.39,0.0,0.09,2.74,97.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2001-06,B13177,7.65,0.0,19.91,5.47,8.87,22.65,14.72,8.16,0.0,7.25,5.33,14.27,9.16,2.31,34.97,7.51,31.78,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
110,2001-06,B13835,0.0,14.79,8.55,10.13,1.82,3.5,22.11,16.55,0.0,12.96,9.57,0.39,0.0,3.03,0.16,50.2,10.67,0.64,29.58,5.34,0.0,0.1,6.83,93.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2001-06,B14040,0.0,3.96,10.48,4.72,7.82,17.41,21.59,11.07,0.0,20.0,2.94,4.55,0.87,0.44,4.18,34.71,41.49,0.0,13.76,0.0,0.0,0.0,3.75,96.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2001-07,B02396,0.0,0.0,31.19,1.39,0.0,0.0,16.09,17.07,0.0,34.25,0.0,19.22,6.05,6.8,6.13,4.27,51.81,1.49,0.0,4.24,0.0,0.0,2.01,97.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2001-07,B04312,0.0,0.0,12.37,0.0,7.19,3.51,35.91,16.42,0.0,20.76,3.85,0.64,0.0,2.94,1.45,56.68,19.02,0.81,18.46,0.0,0.0,0.0,6.19,93.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2001-07,B11222,1.28,1.43,33.5,7.9,6.11,5.45,4.41,5.16,2.75,32.02,0.0,26.98,10.03,6.37,0.0,5.64,4.46,6.0,34.56,5.96,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
115,2001-07,B11999,3.84,1.37,19.84,5.92,7.85,19.54,15.64,16.27,0.36,8.4,0.95,40.73,21.88,26.66,4.78,2.27,3.68,0.0,0.0,0.0,0.0,0.0,3.68,96.13,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.0
116,2001-07,B14040,1.25,3.92,10.91,4.98,6.04,21.6,21.74,9.51,0.0,17.3,2.76,4.79,0.84,0.4,4.12,36.18,40.37,0.0,12.37,0.94,0.0,0.0,2.8,97.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2001-08,B02396,0.0,0.0,30.99,1.42,0.0,0.0,14.89,18.08,0.0,34.62,0.0,12.83,9.6,6.52,10.51,9.0,48.17,0.0,1.33,2.04,0.0,0.0,2.41,97.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2001-08,B04312,0.0,0.0,15.3,0.0,4.8,3.39,35.9,15.66,0.0,21.81,3.14,0.0,0.0,2.93,2.2,56.83,12.72,0.63,23.92,0.78,0.0,0.0,4.63,95.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2001-08,B08385,3.93,4.23,13.47,4.83,4.17,19.18,12.78,10.76,5.92,17.51,3.23,18.84,13.15,17.62,11.03,17.07,16.6,0.98,3.24,1.48,0.0,1.47,2.01,96.32,0.18,0.03,0.0,0.0,0.0,0.0,0.01,0.01,0.0,41.36,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0
120,2001-08,B14040,1.41,2.25,12.11,4.87,5.67,23.01,19.97,10.46,0.0,15.87,4.37,5.06,0.97,2.84,4.55,29.11,45.2,0.83,11.44,0.0,0.0,0.0,6.31,93.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2001-09,B01157,4.91,1.91,10.14,7.89,6.35,18.53,11.58,13.66,1.99,16.43,6.6,4.45,4.03,5.51,16.07,28.97,40.6,0.0,0.0,0.37,0.0,0.0,4.63,95.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2001-09,B02396,0.0,0.0,31.09,0.0,0.0,0.0,14.05,17.42,0.0,37.44,0.0,22.74,5.63,6.32,4.17,14.57,42.58,0.0,0.0,3.99,0.0,0.0,12.11,87.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2001-09,B04312,0.0,0.0,12.98,0.0,3.63,1.37,43.24,15.56,0.0,22.01,1.22,0.0,0.14,2.92,1.55,69.46,11.77,0.55,12.61,1.01,0.0,0.0,7.32,92.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2001-09,B04313,0.0,0.0,12.19,0.0,4.11,1.34,44.56,15.8,0.0,21.88,0.12,0.0,0.15,3.21,1.27,69.29,12.47,0.55,11.87,1.18,0.0,0.0,5.46,94.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2001-09,B04841,3.63,1.69,19.41,1.34,3.87,13.28,26.24,9.27,0.0,19.69,1.58,4.63,0.0,5.22,3.79,41.77,16.68,8.03,11.57,8.3,0.0,0.0,5.02,94.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2001-09,B07347,0.21,5.83,15.86,2.43,1.3,9.42,38.5,11.68,0.52,12.27,1.96,8.77,3.1,13.03,1.11,38.06,7.96,6.66,16.58,4.73,0.0,1.22,8.68,88.05,0.34,1.71,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,0.0
127,2001-09,B09833,7.33,0.0,17.31,6.21,5.72,21.67,6.04,12.26,4.84,5.42,13.18,7.52,0.96,1.5,43.16,2.47,27.5,10.11,0.0,6.79,0.0,0.0,6.6,93.06,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2001-09,B13177,4.45,0.0,18.08,1.78,8.72,24.84,13.3,7.15,0.0,11.75,9.93,14.92,9.12,2.57,27.05,4.53,41.81,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
